channel,campaign_name,package,month,Spend,Impressions,corrected_spend,corrected_impressions,method,ecpm
Display,,I_ATF_DEX_058_VOXMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_1/30 Newsletter Takeover MG_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-01,0.0,3310404.0,30000.0,3310404.0,PAV,9.06233801070806
Display,,I_ATF_DEX_058_VOXMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_1/30 Newsletter Takeover MG_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,0.0,30000.0,1000000.0,PAV,30.0
Display,,I_ATF_DEX_058_VOXMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_1/9 Newsletter Takeover Bundle_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,164054.72904155657,2561125.0,129999.0,2561125.0,Flat,50.75855337010103
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_BMG Cross Platform Targeted_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,45358.01271854483,2926321.0,59858.0,2926321.0,CPM,20.455035520710133
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_BMG Cross Platform Targeted_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,37492.82846220249,2419075.0,51994.0,2419075.0,CPM,21.493339396256832
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_BMG Cross Platform Targeted_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,20128.361107771234,1299412.0,34638.0,1299412.0,CPM,26.65667240259441
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_BMG Cross Platform_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-01,0.0,1742186.0,30000.0,1742186.0,PAV,17.219745767673487
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_BMG Cross Platform_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1561507.0,30000.0,1561507.0,PAV,19.212209743536214
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_BMG Cross Platform_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,0.0,1124658.0,30000.0,1124658.0,PAV,26.67477579850941
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Blavity Site TKO (1/9)_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,73780.49806330266,2889557.0,78247.0,2889557.0,Flat,27.07923740559539
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Parallax Video_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,38509.156800719924,2026781.0,49509.0,2026781.0,CPM,24.427404835549574
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Parallax Video_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,55647.93364603373,2929003.0,66649.0,2929003.0,CPM,22.7548418352593
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Parallax Video_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,21092.99940496583,1110918.0,32106.0,1110918.0,CPM,28.90042289349889
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Travel Noire Site TKO (1/9)_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,99433.5254368948,1975807.0,79108.0,1975807.0,Flat,40.03832358119998
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,55882.24954969222,2149214.0,59881.0,2149214.0,CPM,27.861813667694328
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,47853.846993820516,1840685.0000000002,51856.0,1840685.0,CPM,28.1721207050636
Display,,I_ATF_DEX_059_BLAVITY.COM_GARNT_BROD_ROS_NTL_2P_UF_Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,30027.502725236594,1154482.0,34018.0,1154482.0,CPM,29.46602892032964
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HPTO (1/10) _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,55963.9113354557,1513892.0,48997.0,1513892.0,Flat,32.364924314283975
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HPTO (1/10) _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-02,0.0,1000036.0,30000.0,1000036.0,Flat,29.9989200388786
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HPTO (1/10) _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-03,0.0,0.0,30000.0,1000000.0,Flat,30.0
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HPTO (1/9) _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,54480.53957506421,1535375.0,48997.0,1535375.0,Flat,31.9120735976553
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HPTO (1/9) _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-02,0.0,1000012.0,30000.0,1000012.0,Flat,29.999640004319943
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_HPTO (1/9) _CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-03,0.0,0.0,30000.0,1000000.0,Flat,30.0
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,113558.28087707974,3663019.0,112557.0,3663019.0,CPM,30.727932342147284
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,58517.66178239771,1887748.0,57519.0,1887748.0,CPM,30.4696389560471
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,59854.70124820075,1930940.0,58857.0,1930940.0,CPM,30.48100924938113
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_Web Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,61262.3927782068,3403392.0,73262.0,3403392.0,CPM,21.526171537101806
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_Web Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,37012.890494401756,2055599.0,49007.0,2055599.0,CPM,23.840739365995024
Display,,I_ATF_DEX_059_ESSENCE.COM_GARNT_BROD_ROS_NTL_2P_UF_Web Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,35318.65972391945,1961530.9999999998,47313.0,1961531.0,CPM,24.12044469345628
Display,,I_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,42874.71054281506,3572681.0,60874.0,3572681.0,CPM,17.038744852954967
Display,,I_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,68833.88514027666,5736212.0,86834.0,5736212.0,CPM,15.137864500126565
Display,,I_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS Display_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,76911.07764527755,6409215.0,94911.0,6409215.0,CPM,14.808521792450405
Display,,I_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,42308.79971906625,1410773.0,42319.0,1410773.0,CPM,29.99702999703
Display,,I_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,71324.38476923647,2377449.0,71324.0,2377449.0,CPM,30.000222928020747
Display,,I_ATF_DEX_059_INTERACTIVEONE.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS Video Pre-roll_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,73724.07918896533,2457299.0,73722.0,2457299.0,CPM,30.001233061178148
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Added Value_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-01,3669.642912958728,2397452.0,32139.0,2397452.0,PAV,13.405482153553022
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Added Value_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,7152.137953198193,1572542.0,32604.0,1572542.0,PAV,20.73330950779057
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Added Value_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,6992.694488476319,1701512.0,32883.0,1701512.0,PAV,19.325752624724363
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Backdrop Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,52312.10121141129,4359305.0,70312.0,4359305.0,CPM,16.129176554519585
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Backdrop Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,26973.233920954426,2247913.0,44974.0,2247913.0,CPM,20.00700205034625
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Backdrop Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,31040.38745839979,2586831.0,49041.0,2586831.0,CPM,18.95794506869602
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Panorama Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,49229.1507776559,4475316.0,68229.0,4475316.0,CPM,15.245627347878898
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Panorama Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,22502.26742712294,2045425.0,41501.0,2045425.0,CPM,20.28967085080118
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Panorama Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,36109.55596421676,3282521.0,55109.0,3282521.0,CPM,16.788620697323793
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Targeted Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,58478.98653822593,8354157.0,81479.0,8354157.0,CPM,9.753108542250285
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Targeted Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,29248.35010527045,4177530.0,52247.0,4177530.0,CPM,12.506672603188964
Display,,I_ATF_DEX_059_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Targeted Rich Media_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,32660.823674461153,4665283.0,55660.0,4665283.0,CPM,11.930680303852949
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Alexa Homescreen_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,5967.631392300972,1194570.0,30972.0,1194570.0,CPM,25.927321128104676
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Alexa Homescreen_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,16132.311214431378,3505263.0,41530.0,3505263.0,CPM,11.847898431587016
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Alexa Homescreen_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,15419.806349425762,3083464.0,40419.0,3083464.0,CPM,13.108309355971077
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire TV Inline Home_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,11766.002326595222,1428953.0,33532.0,1428953.0,CPM,23.466132196090427
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire TV Inline Home_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,41959.912094613625,5250297.0,63968.0,5250297.0,CPM,12.18369170353601
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire TV Inline Home_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,46370.84841590334,5229098.0,67503.0,5229098.0,CPM,12.909109754684268
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire TV Rotator_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,11902.862808932092,1436180.0,33615.0,1436180.0,CPM,23.405840493531453
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire TV Rotator_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,41786.206446107775,5289255.0,63886.0,5289255.0,CPM,12.07844961152374
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire TV Rotator_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,41922.08214728423,4931962.0,63422.0,4931962.0,CPM,12.859385372393382
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire Tablet_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,6073.23961715946,1146275.0,30775.0,1146275.0,CPM,26.84783319883972
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire Tablet_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,16846.556419558518,3288701.0,41724.0,3288701.0,CPM,12.687076143437787
Display,,I_ATF_DHX_021_AMAZON ADVERTISING_GARNT_BROD_ROS_NTL_2P_UF_Fire Tablet_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,18217.009281975963,3187573.0,42502.0,3187573.0,CPM,13.333655417460244
Display,,I_ATF_DHX_021_DV360_GARNT_BROD_ROS_NTL_2P_UF_1/9-1/11 Masthead_CRS_HIM_MAST_A18+_CPM_NONSPR,2025-01,527622.9547423157,63707538.99999999,549341.0,63707539.0,CPM,8.62285702167839
Display,,I_ATF_DHX_021_DV360_GARNT_BROD_ROS_NTL_2P_UF_1/9-1/11 Masthead_CRS_HIM_MAST_A18+_CPM_NONSPR,2025-02,0.0,1000001.0,30000.0,1000001.0,CPM,29.99997000003
Display,,I_ATF_DHX_021_HCODEMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_Always Cerca AV_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-01,0.0,1047255.9999999999,30000.0,1047256.0,PAV,28.646290878257084
Display,,I_ATF_DHX_021_HCODEMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_Always Cerca AV_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1755733.0,30000.0,1755733.0,PAV,17.0868805222662
Display,,I_ATF_DHX_021_HCODEMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_Always Cerca AV_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-03,67868.20672399002,1977961.0000000002,63556.0,1977961.0,PAV,32.132079449493695
Display,,I_ATF_DHX_021_HCODEMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_Always Cerca_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-02,8046823.649417196,1017759.0,170410.0,1017759.0,Flat,167.43649528031685
Display,,I_ATF_DHX_021_HCODEMEDIA.COM_GARNT_BROD_ROS_NTL_2P_UF_Always Cerca_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-03,236205.61217431404,1004337.0,31020.0,1004337.0,Flat,30.8860472132362
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_1/30 Telenovelas Newsletter AV_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-01,0.0,1070916.0,30000.0,1070916.0,PAV,28.01340161133086
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_1/30 Telenovelas Newsletter AV_CRS_PACK_MULTI_A18+_PAV_NONSPR,2025-02,0.0,1009462.0,30000.0,1009462.0,PAV,29.718800707703707
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_1/9 Ponte Bella Newsletter_CRS_DIS_1x1_A18+_Flat_NONSPR,2025-01,122889.39262204264,1015343.0000000001,31857.0,1015343.0,Flat,31.375604106198598
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_1/9 Telenovelas Newsletter_CRS_DIS_1x1_A18+_Flat_NONSPR,2025-01,56555.251671174155,1078388.0,34111.0,1078388.0,Flat,31.63147216029852
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_1/9 Telenovelas Newsletter_CRS_DIS_1x1_A18+_Flat_NONSPR,2025-02,0.0,1000002.0,30000.0,1000002.0,Flat,29.99994000012
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_Intent Targeting D/CIPHER_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,13596.418192433746,1686812.9999999998,35536.0,1686813.0,CPM,21.066946958554382
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_Intent Targeting D/CIPHER_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,14934.479779444107,1852573.0000000002,36873.0,1852573.0,CPM,19.903669113173947
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_Intent Targeting D/CIPHER_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14226.019378239822,2120432.0,37517.0,2120432.0,CPM,17.69309272827424
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_Salud Editorial Sponsorship_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-01,41768.18829910887,1193575.0,36774.0,1193575.0,Flat,30.809961669773585
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_Salud Editorial Sponsorship_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-02,40843.61286823187,1355822.0,40719.0,1355822.0,Flat,30.03270340796948
Display,,I_ATF_DHX_021_MEREDITH INTERACTIVE_GARNT_BROD_ROS_NTL_2P_UF_Salud Editorial Sponsorship_CRS_PACK_MULTI_A18+_Flat_NONSPR,2025-03,0.0,1000001.0,30000.0,1000001.0,Flat,29.99997000003
Display,,I_ATF_DHX_021_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Beyond Banner_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,16015.355970879538,1455762.0,35014.0,1455762.0,CPM,24.05200850138965
Display,,I_ATF_DHX_021_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Beyond Banner_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,27615.355237602223,2510634.0,46616.0,2510634.0,CPM,18.567421615416663
Display,,I_ATF_DHX_021_RAPTIVE_GARNT_BROD_ROS_NTL_2P_UF_Beyond Banner_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,27263.571893199187,2478603.0,46264.0,2478603.0,CPM,18.665353023457165
Display,I_AMB_WIM_037_AA_GARNT_MASS_ Hollywood House_1H_2025_C_MULT_RE_UF_NTL,,2025-03,26500.0,242220.0,56500.0,1242220.0,,45.48308673181885
Social,L_ATF_DEX_038_BAU_GARNT_AV_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-01,0.0,78829118.0,30000.0,79829118.0,,0.3758027240135611
Social,L_ATF_DEX_038_BAU_GARNT_AV_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-02,0.0,2499.0,30000.0,1002499.0,,29.92521688300936
Social,L_ATF_DEX_038_BAU_GARNT_AV_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-01,0.0,55754160.0,30000.0,56754160.0,,0.5285956130792879
Social,L_ATF_DEX_038_BAU_GARNT_AV_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-02,0.0,14588790.0,30000.0,15588790.0,,1.9244598201656449
Social,L_ATF_DEX_038_BAU_GARNT_AV_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-03,0.0,0.0,30000.0,1000000.0,,30.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,108695.0,49287346.0,138695.0,50287346.0,,2.758049708966546
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_FBIG_RE_UF_NTL,,2025-02,0.0,0.0,30000.0,1000000.0,,30.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_TK_RE_UF_NTL,,2025-01,55465.0,25677957.0,85465.0,26677957.0,,3.203581143788484
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_TK_RE_UF_NTL,,2025-02,0.0,0.0,30000.0,1000000.0,,30.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Boost_Q1_2025_C_TK_RE_UF_NTL,,2025-03,0.0,0.0,30000.0,1000000.0,,30.0
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee FITO 1/9_Q1_2025_C_SC_RE_UF_NTL,,2025-01,250000.0,6800833.0,280000.0,7800833.0,,35.89360264474319
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Home Feed 1/9_Q1_2025_C_PN_RE_UF_NTL,,2025-01,229500.0,18825587.0,259500.0,19825587.0,,13.089145859842636
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Meta Moment Maker_Q1_2025_C_FB_RE_UF_NTL,,2025-01,1124998.0,80787564.0,1154998.0,81787564.0,,14.121926898324054
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Search Feed 1/9_Q1_2025_C_PN_RE_UF_NTL,,2025-01,149175.0,8971864.0,179175.0,9971864.0,,17.968054919321002
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee Top View_Q1_2025_C_TK_RE_UF_NTL,,,561270.0,58278936.0,591270.0,59278936.0,,9.97436931054228
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,797973.0,231275825.0,827973.0,232275825.0,,3.5646111686396984
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-02,1066737.0,441099052.0,1096737.0,442099052.0,,2.4807494950249294
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-03,536001.0,222403025.0,566001.0,223403025.0,,2.5335422382933266
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-01,151336.0,53161184.0,181336.0,54161184.0,,3.348080426011366
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-02,151445.0,55113121.0,181445.0,56113121.0,,3.233557441939471
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-03,151215.0,55496681.0,181215.0,56496681.0,,3.207533554050724
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-01,212371.0,46747191.0,242371.0,47747191.0,,5.076131075438553
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-02,198756.0,35587977.0,228756.0,36587977.0,,6.252217770881402
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_SC_RE_UF_NTL,,2025-03,93325.0,15663488.0,123325.0,16663488.0,,7.400911501841631
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-01,717641.0,208104491.0,747641.0,209104491.0,,3.575442097989182
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-02,684565.0,218618632.0,714565.0,219618632.0,,3.253662922369902
Social,L_ATF_DEX_038_BAU_GARNT_MASS_GM-Guarantee_Q1_2025_C_TK_RE_UF_NTL,,2025-03,498076.0,158221591.0,528076.0,159221591.0,,3.3166104966254237
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee-Meta Moment Maker_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,363780.0,13811796.0,393780.0,14811796.0,,26.58556734105709
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee-TopView 1/10_Q1_2025_C_TK_RE_UF_NTL,,,71048.0,7482636.0,101048.0,8482636.0,,11.912334797815207
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee-TopView 1/9_Q1_2025_C_TK_RE_UF_NTL,,,65625.0,6805466.0,95625.0,7805466.0,,12.251030239578265
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-01,347668.0,72158320.0,377668.0,73158320.0,,5.162338336910962
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-02,366211.0,123343938.0,396211.0,124343938.0,,3.186411869953805
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_FBIG_RE_UF_NTL,,2025-03,335032.0,111677071.0,365032.0,112677071.0,,3.2396298267284567
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-01,99770.0,19813587.0,129770.0,20813587.0,,6.234869559004894
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-02,100301.0,20748160.0,130301.0,21748160.0,,5.991357429777968
Social,L_ATF_DHX_021_HIS_GARNT_MASS_HM-Guarantee_Q1_2025_C_PN_RE_UF_NTL,,2025-03,99924.0,18406223.0,129924.0,19406223.0,,6.694965836474207
