channel,campaign_name,package,month,Spend,Impressions
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,4678.0,323190.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,5156.0,358003.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,20758.0,1427018.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,28164.0,1945105.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,25176.0,1726469.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,31307.0,1966491.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,38992.0,2493254.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,15747.0,1005569.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,31345.0,1677626.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,39254.0,2136726.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,75694.0,4163722.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,3393.0,258703.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,3516.0,274187.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,24925.0,1874234.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,27977.0,2105931.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22189.0,1698755.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,2616.0,171423.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,2428.0,162551.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,24847.0,1617072.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,27976.0,1821052.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22174.0,1468097.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,31312.0,1821760.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,39036.0,2310043.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,15200.0,898795.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,31338.0,1572635.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,39189.0,1997504.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,59075.0,3041662.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,5550.0,383100.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,5626.0,400061.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,25155.0,1726647.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,28348.0,1939737.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22052.0,1533631.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-02,4298.0,261975.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30-ADDEDVALUE_CRS_PACK_MULTI_A18+_JAV_NONSPR,2025-03,4246.0,262694.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,24914.0,1495220.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,28197.0,1688782.0
Video,,V_ATF_DHX_031_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22096.0,1348344.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,17575.0,599003.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,19287.0,657431.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,23555.0,802786.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,16677.0,479120.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,21776.0,625566.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_OTT-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22297.0,640522.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,17351.0,591422.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,23537.0,802262.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,19045.0,649175.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,17036.0,489383.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,23645.0,679242.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,19535.0,561208.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_MUL_MUL_NTL_3P_UF_OLV-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,17787.0,966475.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_MUL_MUL_NTL_3P_UF_OLV-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,20784.0,1128864.0
Video,,V_ATF_DHX_031_CANELAMEDIA.COM_GARNT_MUL_MUL_NTL_3P_UF_OLV-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,22741.0,1235290.0
Video,,V_ATF_DHX_031_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,253602.0,15092705.0
Video,,V_ATF_DHX_031_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,246110.0,15806142.0
Video,,V_ATF_DHX_031_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_ROS-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,200117.0,14426891.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Butter-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,27999.0,1160898.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Butter-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,37476.0,1560592.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Butter-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,14770.0,605708.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Date-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,238843.0,13793636.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Date-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,298950.0,17300275.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Date-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,118188.0,6814359.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,254514.0,14670728.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,316880.0,18297160.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,501771.0,30107038.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,14082.0,587939.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,18361.0,765240.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Custom Affinity_NTL_2P_UF_YTS-Suegros-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,41436.0,1794608.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,9622.0,339747.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,11424.0,402551.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,10683.0,374424.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,14772.0,650310.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,7963.0,344850.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,5608.0,223000.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_GAM-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,,13067.880000000001,617115.99996
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Univ-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,86235.0,3202784.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Univ-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,81595.0,3023984.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Univ-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,66691.0,2386336.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,9559.0,337431.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,11399.0,402037.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,10692.0,373813.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,15073.0,663772.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,12154.0,502174.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,4692.0,187565.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_GAM-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,,13087.560000000001,618020.00004
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_Univ-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,72577.0,2685954.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_Univ-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,75929.0,2811133.0
Video,,V_ATF_DHX_031_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_Univ-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,80474.0,2982981.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Brand Showcase-Nexters_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,74573.0,4645154.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_Brand Showcase-Nexters_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,283232.0,18382892.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_Brand Showcase-UR_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,31360.0,1953038.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_Brand Showcase-UR_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,46353.0,2888027.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_M&S Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,0.0,1.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_M&S Playlist Native Ads_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,37830.0,2356994.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-ENG_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,1750.0,88988.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-ENG_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,33320.0,1882881.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-ENG_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,11466.0,582883.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-SPAN_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-01,4228.0,214957.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-SPAN_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-02,15272.0,776521.0
Video,,V_ATF_DHX_031_ROKU.COM_GARNT_MUL_MUL_NTL_MUL_UF_ROS-Nexter-UR-SPAN_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,10582.0,538069.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,18.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Custom Affinity_NTL_3P_UF_STV-SLP-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,16.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,19.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_PVA-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,18.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,16.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_STV-Nexter-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,13.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,17.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_PVA-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,14.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,17.0
Video,,V_ATF_DHX_032_AMAZON (AMZN MED GP)_GARNT_CSTM_Unreachables_NTL_3P_UF_STV-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,15.0
Video,,V_ATF_DHX_032_CANELAMEDIA.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_OTT-UR-GTE-15_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,1.0
Video,,V_ATF_DHX_032_DISCOVERY.COM_GARNT_BROD_ROS_NTL_2P_UF_VideoPlus-GTE_CRS_PACK_MULTI_A1849_CPM_NONSPR,2025-03,0.0,2.0
Video,,V_ATF_DHX_032_DV360_GARNT_CSTM_Neustar Nexters_NTL_3P_UF_FW-Nexter-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,0.0
Video,,V_ATF_DHX_032_DV360_GARNT_CSTM_Unreachables_NTL_3P_UF_FW-UR-GTE_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,0.0
Video,,V_ATF_DHX_032_ROKU.COM_GARNT_CSTM_Unreachables_NTL_3P_UF_Roku-UR-GTE-30_CRS_PACK_MULTI_A18+_CPM_NONSPR,2025-03,0.0,1.0
Video,,V_ATF_DSM_037_UNIVISION ONLINE_NASP_BROD_ROS_NTL_2P_UF_MNT Video Sponsorship_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-01,15475.0,252151.0
Video,,V_ATF_DSM_037_UNIVISION ONLINE_NASP_BROD_ROS_NTL_2P_UF_MNT Video Sponsorship_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-02,11436.0,186356.0
Video,,V_ATF_DSM_037_UNIVISION ONLINE_NASP_BROD_ROS_NTL_2P_UF_MNT Video Sponsorship_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,13386.0,218120.0
Video,,V_ATF_DSM_038_Sportority_NASP_BROD_ROS_NTL_2P_UF_MM Targeted Display_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,16406.0,3282916.0
Video,,V_ATF_DSM_038_Sportority_NASP_BROD_ROS_NTL_2P_UF_MM Targeted Video_CRS_PACK_MULTI_P2+_CPM_SOCCER,2025-03,42742.0,1709592.0
Video,,V_ATF_DSM_038_TELEMUNDO_PubNat_BROD_ROS_NTL_2P_UF_US Soccer Livestream_CRS_PACK_MULTI_P2+_CPM,2025-01,4251.0,123593.0
Video,,V_ATF_DSM_038_TELEMUNDO_PubNat_BROD_ROS_NTL_2P_UF_US Soccer Livestream_CRS_PACK_MULTI_P2+_CPM,2025-02,4428.0,128713.0
Video,,V_ATF_DSM_038_TELEMUNDO_PubNat_BROD_ROS_NTL_2P_UF_US Soccer Livestream_CRS_PACK_MULTI_P2+_CPM,2025-03,5166.0,150133.0
Video,,V_ATF_DSX_101_ESPN.COM_GARNT_DIS_CRS_UF_RE_GM_P2+_NTL_NTL_Success Logo_1x1_DIR_BROD_2P_PubNat_ROS_NA_NA_CM360_Free,2025-01,0.0,0.0
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_1Q ESPN CFP TTPP_CRS_PACK_MULTI_P2+_CPM,2025-01,0.0,6812005.0
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_ESPN Video Livestream_CRS_PACK_MULTI_P2+_CPM_SPRGEN,2025-01,30976.0,1233095.0
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_ESPN Video Livestream_CRS_PACK_MULTI_P2+_CPM_SPRGEN,2025-02,35578.0,1416372.0
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_ESPN Video Livestream_CRS_PACK_MULTI_P2+_CPM_SPRGEN,2025-03,24554.0,977582.0
Video,,V_ATF_DSX_101_ESPN.COM_NASP_BROD_ROS_NTL_2P_UF_ESPN Video VOD_CRS_PACK_MULTI_P2+_CPM_SPRGEN,2025-01,43421.0,1833669.0
